,Region,Facility_ID
5025,Středočeský kraj,3592
5026,Středočeský kraj,3593
5027,Středočeský kraj,5241
5028,Středočeský kraj,7378
5029,Středočeský kraj,8355
5030,Středočeský kraj,9253
5031,Středočeský kraj,11166
5032,Středočeský kraj,11390
5033,Středočeský kraj,17443
5034,Středočeský kraj,17791
5035,Středočeský kraj,19185
5036,Středočeský kraj,19729
5037,Středočeský kraj,19826
5038,Středočeský kraj,20886
5039,Středočeský kraj,20923
5040,Středočeský kraj,21842
5041,Středočeský kraj,21876
5042,Středočeský kraj,22305
5043,Středočeský kraj,23076
5044,Středočeský kraj,24265
5045,Středočeský kraj,24304
5046,Středočeský kraj,26423
5047,Středočeský kraj,27896
5048,Středočeský kraj,27897
5049,Středočeský kraj,27898
5050,Středočeský kraj,27954
5051,Středočeský kraj,28021
5052,Středočeský kraj,28609
5053,Středočeský kraj,28939
5054,Středočeský kraj,30970
5055,Středočeský kraj,31484
5056,Středočeský kraj,31700
5057,Středočeský kraj,31745
5058,Středočeský kraj,36511
5059,Středočeský kraj,36845
5060,Středočeský kraj,39631
5061,Středočeský kraj,40306
5062,Středočeský kraj,40307
5063,Středočeský kraj,44468
5064,Středočeský kraj,44551
5065,Středočeský kraj,45672
5066,Středočeský kraj,45673
5067,Středočeský kraj,48679
5068,Středočeský kraj,48923
5069,Středočeský kraj,48924
5070,Středočeský kraj,48925
5071,Středočeský kraj,48926
5072,Středočeský kraj,48927
5073,Středočeský kraj,48928
5074,Středočeský kraj,50511
5075,Středočeský kraj,51250
5076,Středočeský kraj,51263
5077,Středočeský kraj,51264
5078,Středočeský kraj,51265
5079,Středočeský kraj,51266
5080,Středočeský kraj,51267
5081,Středočeský kraj,54506
5082,Středočeský kraj,54530
5083,Středočeský kraj,54531
5084,Středočeský kraj,54532
5085,Středočeský kraj,54536
5086,Středočeský kraj,54538
5087,Středočeský kraj,54539
5088,Středočeský kraj,54555
5089,Středočeský kraj,56209
5090,Středočeský kraj,56952
5091,Středočeský kraj,114
5092,Středočeský kraj,1162
5093,Středočeský kraj,1163
5094,Středočeský kraj,4826
5095,Středočeský kraj,11105
5096,Středočeský kraj,14270
5097,Středočeský kraj,14271
5098,Středočeský kraj,14272
5099,Středočeský kraj,14273
5100,Středočeský kraj,14280
5101,Středočeský kraj,14302
5102,Středočeský kraj,17668
5103,Středočeský kraj,17669
5104,Středočeský kraj,25832
5105,Středočeský kraj,28050
5106,Středočeský kraj,28157
5107,Středočeský kraj,28158
5108,Středočeský kraj,28283
5109,Středočeský kraj,30745
5110,Středočeský kraj,30746
5111,Středočeský kraj,30747
5112,Středočeský kraj,30748
5113,Středočeský kraj,30749
5114,Středočeský kraj,35391
5115,Středočeský kraj,45101
5116,Středočeský kraj,45102
5117,Středočeský kraj,46145
5118,Středočeský kraj,46339
5119,Středočeský kraj,46340
5120,Středočeský kraj,54569
5121,Středočeský kraj,54572
5122,Středočeský kraj,54573
5123,Středočeský kraj,54574
5124,Středočeský kraj,54575
5125,Středočeský kraj,54616
5126,Středočeský kraj,54617
5127,Středočeský kraj,54619
5128,Plzeňský kraj,167
5129,Plzeňský kraj,1831
5130,Plzeňský kraj,4485
5131,Plzeňský kraj,5477
5132,Plzeňský kraj,7381
5133,Plzeňský kraj,13408
5134,Plzeňský kraj,15382
5135,Plzeňský kraj,17516
5136,Plzeňský kraj,17519
5137,Plzeňský kraj,19337
5138,Plzeňský kraj,23241
5139,Plzeňský kraj,23956
5140,Plzeňský kraj,24496
5141,Plzeňský kraj,24497
5142,Plzeňský kraj,26794
5143,Plzeňský kraj,26795
5144,Plzeňský kraj,26796
5145,Plzeňský kraj,30242
5146,Plzeňský kraj,30364
5147,Plzeňský kraj,33566
5148,Plzeňský kraj,34445
5149,Plzeňský kraj,37538
5150,Plzeňský kraj,37681
5151,Plzeňský kraj,44147
5152,Plzeňský kraj,46367
5153,Plzeňský kraj,50254
5154,Plzeňský kraj,52228
5155,Plzeňský kraj,52251
5156,Plzeňský kraj,53466
5157,Plzeňský kraj,53469
5158,Plzeňský kraj,59388
5159,Královéhradecký kraj,2984
5160,Královéhradecký kraj,3716
5161,Královéhradecký kraj,6323
5162,Královéhradecký kraj,16189
5163,Královéhradecký kraj,17652
5164,Královéhradecký kraj,17678
5165,Královéhradecký kraj,17682
5166,Královéhradecký kraj,17782
5167,Královéhradecký kraj,17811
5168,Královéhradecký kraj,17888
5169,Královéhradecký kraj,18114
5170,Královéhradecký kraj,22522
5171,Královéhradecký kraj,24091
5172,Královéhradecký kraj,24826
5173,Královéhradecký kraj,25239
5174,Královéhradecký kraj,26666
5175,Královéhradecký kraj,26760
5176,Královéhradecký kraj,26858
5177,Královéhradecký kraj,27100
5178,Královéhradecký kraj,29686
5179,Královéhradecký kraj,29964
5180,Královéhradecký kraj,30175
5181,Královéhradecký kraj,30273
5182,Královéhradecký kraj,32186
5183,Královéhradecký kraj,32605
5184,Královéhradecký kraj,34294
5185,Královéhradecký kraj,36924
5186,Královéhradecký kraj,37678
5187,Královéhradecký kraj,40922
5188,Královéhradecký kraj,40968
5189,Královéhradecký kraj,44949
5190,Královéhradecký kraj,46459
5191,Královéhradecký kraj,46476
5192,Královéhradecký kraj,46698
5193,Královéhradecký kraj,48973
5194,Královéhradecký kraj,48974
5195,Královéhradecký kraj,48978
5196,Královéhradecký kraj,54017
5197,Královéhradecký kraj,55439
5198,Královéhradecký kraj,55448
5199,Královéhradecký kraj,55449
5200,Královéhradecký kraj,55943
5201,Královéhradecký kraj,55944
5202,Královéhradecký kraj,55945
5203,Liberecký kraj,1641
5204,Liberecký kraj,2948
5205,Liberecký kraj,3602
5206,Liberecký kraj,6413
5207,Liberecký kraj,7114
5208,Liberecký kraj,7982
5209,Liberecký kraj,9564
5210,Liberecký kraj,10057
5211,Liberecký kraj,13088
5212,Liberecký kraj,13095
5213,Liberecký kraj,13147
5214,Liberecký kraj,14206
5215,Liberecký kraj,14720
5216,Liberecký kraj,15591
5217,Liberecký kraj,16837
5218,Liberecký kraj,17232
5219,Liberecký kraj,17767
5220,Liberecký kraj,19436
5221,Liberecký kraj,19968
5222,Liberecký kraj,19969
5223,Liberecký kraj,21433
5224,Liberecký kraj,21771
5225,Liberecký kraj,24060
5226,Liberecký kraj,24205
5227,Liberecký kraj,26080
5228,Liberecký kraj,26083
5229,Liberecký kraj,26111
5230,Liberecký kraj,28890
5231,Liberecký kraj,31358
5232,Liberecký kraj,31359
5233,Liberecký kraj,35272
5234,Liberecký kraj,36053
5235,Liberecký kraj,36693
5236,Liberecký kraj,39601
5237,Liberecký kraj,41436
5238,Liberecký kraj,41437
5239,Liberecký kraj,43814
5240,Liberecký kraj,46328
5241,Liberecký kraj,50920
5242,Liberecký kraj,50924
5243,Liberecký kraj,50925
5244,Liberecký kraj,50926
5245,Liberecký kraj,50929
5246,Liberecký kraj,55915
5247,Liberecký kraj,55917
5248,Liberecký kraj,55918
5249,Liberecký kraj,55937
5250,Liberecký kraj,55938
5251,Liberecký kraj,55939
5252,Liberecký kraj,58101
5253,Karlovarský kraj,6175
5254,Karlovarský kraj,8040
5255,Karlovarský kraj,10543
5256,Karlovarský kraj,11860
5257,Karlovarský kraj,12032
5258,Karlovarský kraj,12079
5259,Karlovarský kraj,13545
5260,Karlovarský kraj,13718
5261,Karlovarský kraj,16185
5262,Karlovarský kraj,17498
5263,Karlovarský kraj,20614
5264,Karlovarský kraj,22010
5265,Karlovarský kraj,22012
5266,Karlovarský kraj,22399
5267,Karlovarský kraj,22786
5268,Karlovarský kraj,24707
5269,Karlovarský kraj,25772
5270,Karlovarský kraj,25775
5271,Karlovarský kraj,25781
5272,Karlovarský kraj,26897
5273,Karlovarský kraj,27944
5274,Karlovarský kraj,28232
5275,Karlovarský kraj,29159
5276,Karlovarský kraj,29160
5277,Karlovarský kraj,30088
5278,Karlovarský kraj,32387
5279,Karlovarský kraj,33044
5280,Karlovarský kraj,35477
5281,Karlovarský kraj,41033
5282,Karlovarský kraj,41753
5283,Karlovarský kraj,43578
5284,Karlovarský kraj,45929
5285,Karlovarský kraj,50259
5286,Karlovarský kraj,50260
5287,Karlovarský kraj,50263
5288,Karlovarský kraj,51060
5289,Karlovarský kraj,51063
5290,Karlovarský kraj,51065
5291,Karlovarský kraj,51071
5292,Karlovarský kraj,55973
5293,Karlovarský kraj,56361
5294,Karlovarský kraj,56362
5295,Karlovarský kraj,56368
5296,Karlovarský kraj,56369
5297,Karlovarský kraj,56370
5298,Karlovarský kraj,56371
5299,Jihočeský kraj,868
5300,Jihočeský kraj,2732
5301,Jihočeský kraj,4291
5302,Jihočeský kraj,5581
5303,Jihočeský kraj,5582
5304,Jihočeský kraj,5583
5305,Jihočeský kraj,7080
5306,Jihočeský kraj,7221
5307,Jihočeský kraj,9752
5308,Jihočeský kraj,10081
5309,Jihočeský kraj,10658
5310,Jihočeský kraj,13691
5311,Jihočeský kraj,14050
5312,Jihočeský kraj,16077
5313,Jihočeský kraj,16079
5314,Jihočeský kraj,20622
5315,Jihočeský kraj,21173
5316,Jihočeský kraj,21174
5317,Jihočeský kraj,22498
5318,Jihočeský kraj,23187
5319,Jihočeský kraj,23969
5320,Jihočeský kraj,24508
5321,Jihočeský kraj,24509
5322,Jihočeský kraj,24510
5323,Jihočeský kraj,24589
5324,Jihočeský kraj,24594
5325,Jihočeský kraj,26372
5326,Jihočeský kraj,27169
5327,Jihočeský kraj,29695
5328,Jihočeský kraj,29696
5329,Jihočeský kraj,30112
5330,Jihočeský kraj,31960
5331,Jihočeský kraj,34819
5332,Jihočeský kraj,37109
5333,Jihočeský kraj,37115
5334,Jihočeský kraj,42335
5335,Jihočeský kraj,47989
5336,Jihočeský kraj,47990
5337,Jihočeský kraj,47991
5338,Jihočeský kraj,54338
5339,Jihočeský kraj,54339
5340,Jihočeský kraj,54343
5341,Jihočeský kraj,54348
5342,Jihočeský kraj,54350
5343,Jihočeský kraj,54352
5344,Pardubický kraj,1023
5345,Pardubický kraj,1025
5346,Pardubický kraj,3144
5347,Pardubický kraj,3379
5348,Pardubický kraj,5099
5349,Pardubický kraj,6383
5350,Pardubický kraj,6384
5351,Pardubický kraj,6684
5352,Pardubický kraj,7158
5353,Pardubický kraj,7408
5354,Pardubický kraj,8514
5355,Pardubický kraj,10713
5356,Pardubický kraj,11178
5357,Pardubický kraj,11840
5358,Pardubický kraj,13833
5359,Pardubický kraj,14812
5360,Pardubický kraj,14909
5361,Pardubický kraj,14926
5362,Pardubický kraj,14937
5363,Pardubický kraj,16885
5364,Pardubický kraj,16886
5365,Pardubický kraj,17004
5366,Pardubický kraj,17079
5367,Pardubický kraj,18617
5368,Pardubický kraj,18619
5369,Pardubický kraj,18621
5370,Pardubický kraj,18647
5371,Pardubický kraj,18688
5372,Pardubický kraj,18741
5373,Pardubický kraj,19028
5374,Pardubický kraj,19034
5375,Pardubický kraj,19039
5376,Pardubický kraj,19048
5377,Pardubický kraj,23718
5378,Pardubický kraj,27821
5379,Pardubický kraj,27822
5380,Pardubický kraj,29329
5381,Pardubický kraj,32594
5382,Pardubický kraj,35258
5383,Pardubický kraj,40346
5384,Pardubický kraj,40351
5385,Pardubický kraj,41124
5386,Pardubický kraj,42336
5387,Pardubický kraj,44528
5388,Pardubický kraj,45631
5389,Pardubický kraj,45765
5390,Pardubický kraj,46316
5391,Pardubický kraj,46569
5392,Pardubický kraj,46857
5393,Pardubický kraj,47907
5394,Pardubický kraj,47908
5395,Pardubický kraj,48489
5396,Pardubický kraj,48492
5397,Pardubický kraj,48494
5398,Pardubický kraj,50869
5399,Pardubický kraj,50870
5400,Pardubický kraj,50875
5401,Pardubický kraj,50883
5402,Pardubický kraj,50892
5403,Pardubický kraj,53903
5404,Pardubický kraj,53924
5405,Pardubický kraj,53925
5406,Pardubický kraj,56485
5407,Plzeňský kraj,376
5408,Plzeňský kraj,11627
5409,Plzeňský kraj,12613
5410,Plzeňský kraj,15485
5411,Plzeňský kraj,18426
5412,Plzeňský kraj,18427
5413,Plzeňský kraj,27678
5414,Plzeňský kraj,28506
5415,Plzeňský kraj,29537
5416,Plzeňský kraj,30797
5417,Plzeňský kraj,30932
5418,Plzeňský kraj,33452
5419,Plzeňský kraj,33453
5420,Plzeňský kraj,34446
5421,Plzeňský kraj,34822
5422,Plzeňský kraj,35312
5423,Plzeňský kraj,36254
5424,Plzeňský kraj,37964
5425,Plzeňský kraj,43830
5426,Plzeňský kraj,46185
5427,Plzeňský kraj,52322
5428,Plzeňský kraj,52327
5429,Plzeňský kraj,52331
5430,Plzeňský kraj,52341
5431,Plzeňský kraj,52342
5432,Plzeňský kraj,52344
5433,Plzeňský kraj,52345
5434,Plzeňský kraj,52346
5435,Plzeňský kraj,52350
5436,Plzeňský kraj,52352
5437,Plzeňský kraj,52353
5438,Plzeňský kraj,52354
5439,Ústecký kraj,168
5440,Ústecký kraj,7180
5441,Ústecký kraj,7961
5442,Ústecký kraj,8560
5443,Ústecký kraj,8646
5444,Ústecký kraj,11826
5445,Ústecký kraj,13533
5446,Ústecký kraj,15811
5447,Ústecký kraj,16036
5448,Ústecký kraj,17558
5449,Ústecký kraj,17605
5450,Ústecký kraj,19128
5451,Ústecký kraj,19347
5452,Ústecký kraj,19362
5453,Ústecký kraj,21002
5454,Ústecký kraj,21344
5455,Ústecký kraj,21471
5456,Ústecký kraj,22896
5457,Ústecký kraj,23262
5458,Ústecký kraj,25809
5459,Ústecký kraj,26971
5460,Ústecký kraj,27300
5461,Ústecký kraj,28619
5462,Ústecký kraj,28620
5463,Ústecký kraj,29094
5464,Ústecký kraj,29354
5465,Ústecký kraj,29852
5466,Ústecký kraj,29906
5467,Ústecký kraj,29934
5468,Ústecký kraj,31616
5469,Ústecký kraj,32287
5470,Ústecký kraj,32382
5471,Ústecký kraj,35259
5472,Ústecký kraj,36024
5473,Ústecký kraj,36102
5474,Ústecký kraj,36757
5475,Ústecký kraj,37359
5476,Ústecký kraj,37427
5477,Ústecký kraj,38308
5478,Ústecký kraj,40147
5479,Ústecký kraj,41427
5480,Ústecký kraj,42097
5481,Ústecký kraj,43056
5482,Ústecký kraj,43246
5483,Ústecký kraj,46132
5484,Ústecký kraj,46133
5485,Ústecký kraj,46134
5486,Ústecký kraj,46135
5487,Ústecký kraj,46733
5488,Ústecký kraj,47633
5489,Ústecký kraj,48203
5490,Ústecký kraj,48205
5491,Ústecký kraj,48753
5492,Ústecký kraj,48757
5493,Ústecký kraj,51168
5494,Ústecký kraj,51172
5495,Ústecký kraj,51174
5496,Ústecký kraj,52361
5497,Ústecký kraj,52362
5498,Ústecký kraj,55709
5499,Ústecký kraj,58016
5500,Královéhradecký kraj,12
5501,Královéhradecký kraj,2393
5502,Královéhradecký kraj,2925
5503,Královéhradecký kraj,2926
5504,Královéhradecký kraj,2927
5505,Královéhradecký kraj,3220
5506,Královéhradecký kraj,5981
5507,Královéhradecký kraj,6925
5508,Královéhradecký kraj,7002
5509,Královéhradecký kraj,7379
5510,Královéhradecký kraj,7484
5511,Královéhradecký kraj,8552
5512,Královéhradecký kraj,11849
5513,Královéhradecký kraj,11850
5514,Královéhradecký kraj,11851
5515,Královéhradecký kraj,13301
5516,Královéhradecký kraj,13426
5517,Královéhradecký kraj,13659
5518,Královéhradecký kraj,15121
5519,Královéhradecký kraj,15571
5520,Královéhradecký kraj,15572
5521,Královéhradecký kraj,17720
5522,Královéhradecký kraj,17722
5523,Královéhradecký kraj,17813
5524,Královéhradecký kraj,17814
5525,Královéhradecký kraj,17941
5526,Královéhradecký kraj,17942
5527,Královéhradecký kraj,18034
5528,Královéhradecký kraj,18062
5529,Královéhradecký kraj,18063
5530,Královéhradecký kraj,18118
5531,Královéhradecký kraj,18120
5532,Královéhradecký kraj,18129
5533,Královéhradecký kraj,22565
5534,Královéhradecký kraj,22822
5535,Královéhradecký kraj,22827
5536,Královéhradecký kraj,22913
5537,Královéhradecký kraj,23377
5538,Královéhradecký kraj,24339
5539,Královéhradecký kraj,24341
5540,Královéhradecký kraj,26755
5541,Královéhradecký kraj,28841
5542,Královéhradecký kraj,29381
5543,Královéhradecký kraj,29509
5544,Královéhradecký kraj,30200
5545,Královéhradecký kraj,32609
5546,Královéhradecký kraj,32643
5547,Královéhradecký kraj,32648
5548,Královéhradecký kraj,33629
5549,Královéhradecký kraj,34353
5550,Královéhradecký kraj,34355
5551,Královéhradecký kraj,35284
5552,Královéhradecký kraj,36155
5553,Královéhradecký kraj,37744
5554,Královéhradecký kraj,39592
5555,Královéhradecký kraj,42243
5556,Královéhradecký kraj,42244
5557,Královéhradecký kraj,44005
5558,Královéhradecký kraj,44647
5559,Královéhradecký kraj,44688
5560,Královéhradecký kraj,45578
5561,Královéhradecký kraj,46214
5562,Královéhradecký kraj,48488
5563,Královéhradecký kraj,49810
5564,Královéhradecký kraj,51761
5565,Královéhradecký kraj,53973
5566,Královéhradecký kraj,53990
5567,Královéhradecký kraj,53998
5568,Královéhradecký kraj,54011
5569,Královéhradecký kraj,54012
5570,Královéhradecký kraj,56793
5571,Jihočeský kraj,837
5572,Jihočeský kraj,2575
5573,Jihočeský kraj,3480
5574,Jihočeský kraj,5230
5575,Jihočeský kraj,5476
5576,Jihočeský kraj,7125
5577,Jihočeský kraj,7382
5578,Jihočeský kraj,8072
5579,Jihočeský kraj,8078
5580,Jihočeský kraj,8125
5581,Jihočeský kraj,8183
5582,Jihočeský kraj,8617
5583,Jihočeský kraj,8938
5584,Jihočeský kraj,10445
5585,Jihočeský kraj,10446
5586,Jihočeský kraj,12257
5587,Jihočeský kraj,16032
5588,Jihočeský kraj,16778
5589,Jihočeský kraj,16968
5590,Jihočeský kraj,21245
5591,Jihočeský kraj,21643
5592,Jihočeský kraj,22797
5593,Jihočeský kraj,23488
5594,Jihočeský kraj,24006
5595,Jihočeský kraj,24504
5596,Jihočeský kraj,28381
5597,Jihočeský kraj,28553
5598,Jihočeský kraj,28898
5599,Jihočeský kraj,28911
5600,Jihočeský kraj,28951
5601,Jihočeský kraj,29371
5602,Jihočeský kraj,31605
5603,Jihočeský kraj,32746
5604,Jihočeský kraj,35105
5605,Jihočeský kraj,37741
5606,Jihočeský kraj,39665
5607,Jihočeský kraj,39667
5608,Jihočeský kraj,39669
5609,Jihočeský kraj,39817
5610,Jihočeský kraj,41444
5611,Jihočeský kraj,41967
5612,Jihočeský kraj,45609
5613,Jihočeský kraj,46332
5614,Jihočeský kraj,48300
5615,Jihočeský kraj,48988
5616,Jihočeský kraj,49933
5617,Jihočeský kraj,49934
5618,Jihočeský kraj,54274
5619,Jihočeský kraj,54278
5620,Jihočeský kraj,54291
5621,Jihočeský kraj,54292
5622,Jihočeský kraj,54300
5623,Jihočeský kraj,54307
5624,Jihočeský kraj,54311
5625,Jihočeský kraj,55284
5626,Jihočeský kraj,55288
5627,Jihočeský kraj,55298
5628,Jihočeský kraj,55299
5629,Jihočeský kraj,55303
5630,Jihočeský kraj,55334
5631,Jihočeský kraj,55339
5632,Jihočeský kraj,57184
5633,Kraj Vysočina,1314
5634,Kraj Vysočina,4304
5635,Kraj Vysočina,4305
5636,Kraj Vysočina,6617
5637,Kraj Vysočina,10554
5638,Kraj Vysočina,10555
5639,Kraj Vysočina,10621
5640,Kraj Vysočina,10622
5641,Kraj Vysočina,11052
5642,Kraj Vysočina,11053
5643,Kraj Vysočina,11966
5644,Kraj Vysočina,11967
5645,Kraj Vysočina,12248
5646,Kraj Vysočina,12249
5647,Kraj Vysočina,13444
5648,Kraj Vysočina,13445
5649,Kraj Vysočina,13504
5650,Kraj Vysočina,13505
5651,Kraj Vysočina,13506
5652,Kraj Vysočina,13507
5653,Kraj Vysočina,13814
5654,Kraj Vysočina,13815
5655,Kraj Vysočina,14419
5656,Kraj Vysočina,14420
5657,Kraj Vysočina,14913
5658,Kraj Vysočina,14914
5659,Kraj Vysočina,14919
5660,Kraj Vysočina,14920
5661,Kraj Vysočina,15666
5662,Kraj Vysočina,15667
5663,Kraj Vysočina,16734
5664,Kraj Vysočina,16735
5665,Kraj Vysočina,19856
5666,Kraj Vysočina,19857
5667,Kraj Vysočina,19901
5668,Kraj Vysočina,19902
5669,Kraj Vysočina,21202
5670,Kraj Vysočina,21203
5671,Kraj Vysočina,21204
5672,Kraj Vysočina,21205
5673,Kraj Vysočina,21385
5674,Kraj Vysočina,21386
5675,Kraj Vysočina,21476
5676,Kraj Vysočina,21477
5677,Kraj Vysočina,21478
5678,Kraj Vysočina,21479
5679,Kraj Vysočina,22237
5680,Kraj Vysočina,22238
5681,Kraj Vysočina,24247
5682,Kraj Vysočina,24248
5683,Kraj Vysočina,25092
5684,Kraj Vysočina,25093
5685,Kraj Vysočina,25212
5686,Kraj Vysočina,25213
5687,Kraj Vysočina,26480
5688,Kraj Vysočina,26481
5689,Kraj Vysočina,26824
5690,Kraj Vysočina,26825
5691,Kraj Vysočina,26826
5692,Kraj Vysočina,27539
5693,Kraj Vysočina,27540
5694,Kraj Vysočina,27545
5695,Kraj Vysočina,27546
5696,Kraj Vysočina,27547
5697,Kraj Vysočina,27550
5698,Kraj Vysočina,27858
5699,Kraj Vysočina,27859
5700,Kraj Vysočina,29720
5701,Kraj Vysočina,29721
5702,Kraj Vysočina,30306
5703,Kraj Vysočina,30307
5704,Kraj Vysočina,30453
5705,Kraj Vysočina,30454
5706,Kraj Vysočina,31738
5707,Kraj Vysočina,31739
5708,Kraj Vysočina,31973
5709,Kraj Vysočina,31974
5710,Kraj Vysočina,32241
5711,Kraj Vysočina,32242
5712,Kraj Vysočina,33267
5713,Kraj Vysočina,33268
5714,Kraj Vysočina,34339
5715,Kraj Vysočina,38615
5716,Kraj Vysočina,38616
5717,Kraj Vysočina,38617
5718,Kraj Vysočina,40944
5719,Kraj Vysočina,40945
5720,Kraj Vysočina,40946
5721,Kraj Vysočina,40947
5722,Kraj Vysočina,42418
5723,Kraj Vysočina,42419
5724,Kraj Vysočina,43395
5725,Kraj Vysočina,43396
5726,Kraj Vysočina,46108
5727,Kraj Vysočina,46109
5728,Kraj Vysočina,46110
5729,Kraj Vysočina,46111
5730,Kraj Vysočina,47723
5731,Kraj Vysočina,47724
5732,Kraj Vysočina,47725
5733,Kraj Vysočina,47726
5734,Kraj Vysočina,47974
5735,Kraj Vysočina,47975
5736,Kraj Vysočina,49585
5737,Kraj Vysočina,49586
5738,Kraj Vysočina,51881
5739,Kraj Vysočina,51882
5740,Kraj Vysočina,51891
5741,Kraj Vysočina,51892
5742,Kraj Vysočina,54025
5743,Kraj Vysočina,54026
5744,Kraj Vysočina,54031
5745,Kraj Vysočina,54032
5746,Kraj Vysočina,54034
5747,Kraj Vysočina,54035
5748,Kraj Vysočina,54036
5749,Kraj Vysočina,54037
5750,Kraj Vysočina,54039
5751,Kraj Vysočina,54040
5752,Kraj Vysočina,54044
5753,Kraj Vysočina,54046
5754,Kraj Vysočina,54051
5755,Kraj Vysočina,54052
5756,Kraj Vysočina,54059
5757,Kraj Vysočina,54060
5758,Kraj Vysočina,54064
5759,Kraj Vysočina,54065
5760,Kraj Vysočina,54074
5761,Kraj Vysočina,54075
5762,Kraj Vysočina,54077
5763,Kraj Vysočina,54078
5764,Kraj Vysočina,54732
5765,Kraj Vysočina,54733
5766,Kraj Vysočina,54734
5767,Kraj Vysočina,54736
5768,Kraj Vysočina,56587
5769,Kraj Vysočina,56588
5770,Kraj Vysočina,56589
5771,Kraj Vysočina,56590
5772,Kraj Vysočina,58910
5773,Zlínský kraj,33
5774,Zlínský kraj,34
5775,Zlínský kraj,35
5776,Zlínský kraj,499
5777,Zlínský kraj,1444
5778,Zlínský kraj,1446
5779,Zlínský kraj,2179
5780,Zlínský kraj,3178
5781,Zlínský kraj,7103
5782,Zlínský kraj,8862
5783,Zlínský kraj,11693
5784,Zlínský kraj,12634
5785,Zlínský kraj,12838
5786,Zlínský kraj,13176
5787,Zlínský kraj,15416
5788,Zlínský kraj,15542
5789,Zlínský kraj,15562
5790,Zlínský kraj,16593
5791,Zlínský kraj,17408
5792,Zlínský kraj,17409
5793,Zlínský kraj,19254
5794,Zlínský kraj,19610
5795,Zlínský kraj,21019
5796,Zlínský kraj,21537
5797,Zlínský kraj,21803
5798,Zlínský kraj,21912
5799,Zlínský kraj,22798
5800,Zlínský kraj,23362
5801,Zlínský kraj,24181
5802,Zlínský kraj,25260
5803,Zlínský kraj,25885
5804,Zlínský kraj,25957
5805,Zlínský kraj,25958
5806,Zlínský kraj,27357
5807,Zlínský kraj,27595
5808,Zlínský kraj,29207
5809,Zlínský kraj,29293
5810,Zlínský kraj,29298
5811,Zlínský kraj,29299
5812,Zlínský kraj,29571
5813,Zlínský kraj,29572
5814,Zlínský kraj,30317
5815,Zlínský kraj,30318
5816,Zlínský kraj,30319
5817,Zlínský kraj,30338
5818,Zlínský kraj,30418
5819,Zlínský kraj,30430
5820,Zlínský kraj,31213
5821,Zlínský kraj,31534
5822,Zlínský kraj,31535
5823,Zlínský kraj,31536
5824,Zlínský kraj,31537
5825,Zlínský kraj,31540
5826,Zlínský kraj,31546
5827,Zlínský kraj,31888
5828,Zlínský kraj,32030
5829,Zlínský kraj,32031
5830,Zlínský kraj,33778
5831,Zlínský kraj,33815
5832,Zlínský kraj,35966
5833,Zlínský kraj,41010
5834,Zlínský kraj,41011
5835,Zlínský kraj,41012
5836,Zlínský kraj,41170
5837,Zlínský kraj,41182
5838,Zlínský kraj,42681
5839,Zlínský kraj,43335
5840,Zlínský kraj,43646
5841,Zlínský kraj,43649
5842,Zlínský kraj,44752
5843,Zlínský kraj,45566
5844,Zlínský kraj,45925
5845,Zlínský kraj,45926
5846,Zlínský kraj,46622
5847,Zlínský kraj,46632
5848,Zlínský kraj,46933
5849,Zlínský kraj,46935
5850,Zlínský kraj,47455
5851,Zlínský kraj,48182
5852,Zlínský kraj,48669
5853,Zlínský kraj,48673
5854,Zlínský kraj,48776
5855,Zlínský kraj,48777
5856,Zlínský kraj,49600
5857,Zlínský kraj,49601
5858,Zlínský kraj,49602
5859,Zlínský kraj,51985
5860,Zlínský kraj,51988
5861,Zlínský kraj,51994
5862,Zlínský kraj,51996
5863,Zlínský kraj,52001
5864,Zlínský kraj,52002
5865,Zlínský kraj,52015
5866,Zlínský kraj,52018
5867,Zlínský kraj,54810
5868,Zlínský kraj,54813
5869,Zlínský kraj,54817
5870,Zlínský kraj,54820
5871,Zlínský kraj,55655
5872,Zlínský kraj,55656
5873,Zlínský kraj,55657
5874,Zlínský kraj,56594
5875,Zlínský kraj,56595
5876,Zlínský kraj,1308
5877,Zlínský kraj,2065
5878,Zlínský kraj,2794
5879,Zlínský kraj,3617
5880,Zlínský kraj,4942
5881,Zlínský kraj,4943
5882,Zlínský kraj,4944
5883,Zlínský kraj,5117
5884,Zlínský kraj,8770
5885,Zlínský kraj,10845
5886,Zlínský kraj,11090
5887,Zlínský kraj,12481
5888,Zlínský kraj,13498
5889,Zlínský kraj,13900
5890,Zlínský kraj,14362
5891,Zlínský kraj,16360
5892,Zlínský kraj,16388
5893,Zlínský kraj,17579
5894,Zlínský kraj,19246
5895,Zlínský kraj,19247
5896,Zlínský kraj,19249
5897,Zlínský kraj,21013
5898,Zlínský kraj,21029
5899,Zlínský kraj,21314
5900,Zlínský kraj,21978
5901,Zlínský kraj,22512
5902,Zlínský kraj,22672
5903,Zlínský kraj,22901
5904,Zlínský kraj,23060
5905,Zlínský kraj,23923
5906,Zlínský kraj,23942
5907,Zlínský kraj,24624
5908,Zlínský kraj,24879
5909,Zlínský kraj,25955
5910,Zlínský kraj,25956
5911,Zlínský kraj,25963
5912,Zlínský kraj,26182
5913,Zlínský kraj,26453
5914,Zlínský kraj,27355
5915,Zlínský kraj,27369
5916,Zlínský kraj,27370
5917,Zlínský kraj,28909
5918,Zlínský kraj,29282
