,Region,Domain,Facility_ID
2397,Olomoucký kraj,gynekologie a porodnictví,52823
2398,Olomoucký kraj,gynekologie a porodnictví,53552
2399,Olomoucký kraj,gynekologie a porodnictví,53553
2400,Olomoucký kraj,gynekologie a porodnictví,53566
2401,Středočeský kraj,urologie,8343
2402,Středočeský kraj,urologie,8361
2403,Středočeský kraj,urologie,18104
2404,Středočeský kraj,urologie,18105
2405,Středočeský kraj,urologie,44384
2406,Středočeský kraj,urologie,44423
2407,Středočeský kraj,urologie,51268
2408,Středočeský kraj,gynekologie a porodnictví,1764
2409,Středočeský kraj,gynekologie a porodnictví,4105
2410,Středočeský kraj,gynekologie a porodnictví,6212
2411,Středočeský kraj,gynekologie a porodnictví,6213
2412,Středočeský kraj,gynekologie a porodnictví,9718
2413,Středočeský kraj,gynekologie a porodnictví,11397
2414,Středočeský kraj,gynekologie a porodnictví,14777
2415,Středočeský kraj,gynekologie a porodnictví,21196
2416,Středočeský kraj,gynekologie a porodnictví,21199
2417,Středočeský kraj,gynekologie a porodnictví,28167
2418,Středočeský kraj,gynekologie a porodnictví,28709
2419,Středočeský kraj,gynekologie a porodnictví,33105
2420,Středočeský kraj,gynekologie a porodnictví,38723
2421,Středočeský kraj,gynekologie a porodnictví,44387
2422,Středočeský kraj,gynekologie a porodnictví,44415
2423,Středočeský kraj,gynekologie a porodnictví,44807
2424,Středočeský kraj,gynekologie a porodnictví,48554
2425,Středočeský kraj,gynekologie a porodnictví,48555
2426,Středočeský kraj,gynekologie a porodnictví,54535
2427,Středočeský kraj,gynekologie a porodnictví,54546
2428,Středočeský kraj,urologie,14279
2429,Středočeský kraj,urologie,14300
2430,Středočeský kraj,urologie,38683
2431,Středočeský kraj,gynekologie a porodnictví,14275
2432,Středočeský kraj,gynekologie a porodnictví,14290
2433,Středočeský kraj,gynekologie a porodnictví,14312
2434,Středočeský kraj,gynekologie a porodnictví,17670
2435,Středočeský kraj,gynekologie a porodnictví,21785
2436,Středočeský kraj,gynekologie a porodnictví,21786
2437,Středočeský kraj,gynekologie a porodnictví,22815
2438,Středočeský kraj,gynekologie a porodnictví,54602
2439,Středočeský kraj,gynekologie a porodnictví,54603
2440,Středočeský kraj,gynekologie a porodnictví,54606
2441,Středočeský kraj,gynekologie a porodnictví,54618
2442,Plzeňský kraj,urologie,26798
2443,Plzeňský kraj,urologie,39526
2444,Plzeňský kraj,gynekologie a porodnictví,11506
2445,Plzeňský kraj,gynekologie a porodnictví,11507
2446,Plzeňský kraj,gynekologie a porodnictví,11508
2447,Plzeňský kraj,gynekologie a porodnictví,16415
2448,Plzeňský kraj,gynekologie a porodnictví,19173
2449,Plzeňský kraj,gynekologie a porodnictví,19175
2450,Plzeňský kraj,gynekologie a porodnictví,23961
2451,Plzeňský kraj,gynekologie a porodnictví,26244
2452,Plzeňský kraj,gynekologie a porodnictví,33499
2453,Plzeňský kraj,gynekologie a porodnictví,44156
2454,Plzeňský kraj,gynekologie a porodnictví,44173
2455,Královéhradecký kraj,urologie,877
2456,Královéhradecký kraj,urologie,12681
2457,Královéhradecký kraj,urologie,17783
2458,Královéhradecký kraj,urologie,22583
2459,Královéhradecký kraj,urologie,26696
2460,Královéhradecký kraj,urologie,26715
2461,Královéhradecký kraj,urologie,40601
2462,Královéhradecký kraj,urologie,40602
2463,Královéhradecký kraj,urologie,50908
2464,Královéhradecký kraj,gynekologie a porodnictví,1677
2465,Královéhradecký kraj,gynekologie a porodnictví,3578
2466,Královéhradecký kraj,gynekologie a porodnictví,11992
2467,Královéhradecký kraj,gynekologie a porodnictví,17812
2468,Královéhradecký kraj,gynekologie a porodnictví,26099
2469,Královéhradecký kraj,gynekologie a porodnictví,26707
2470,Královéhradecký kraj,gynekologie a porodnictví,26708
2471,Královéhradecký kraj,gynekologie a porodnictví,26807
2472,Královéhradecký kraj,gynekologie a porodnictví,30005
2473,Královéhradecký kraj,gynekologie a porodnictví,30006
2474,Královéhradecký kraj,gynekologie a porodnictví,30087
2475,Královéhradecký kraj,gynekologie a porodnictví,32478
2476,Královéhradecký kraj,gynekologie a porodnictví,32479
2477,Královéhradecký kraj,gynekologie a porodnictví,32644
2478,Královéhradecký kraj,gynekologie a porodnictví,32645
2479,Královéhradecký kraj,gynekologie a porodnictví,33940
2480,Královéhradecký kraj,gynekologie a porodnictví,37692
2481,Královéhradecký kraj,gynekologie a porodnictví,40599
2482,Královéhradecký kraj,gynekologie a porodnictví,40600
2483,Královéhradecký kraj,gynekologie a porodnictví,40604
2484,Liberecký kraj,urologie,12501
2485,Liberecký kraj,urologie,13096
2486,Liberecký kraj,urologie,13148
2487,Liberecký kraj,urologie,13165
2488,Liberecký kraj,urologie,18293
2489,Liberecký kraj,urologie,24207
2490,Liberecký kraj,urologie,26008
2491,Liberecký kraj,gynekologie a porodnictví,12492
2492,Liberecký kraj,gynekologie a porodnictví,12495
2493,Liberecký kraj,gynekologie a porodnictví,13125
2494,Liberecký kraj,gynekologie a porodnictví,13138
2495,Liberecký kraj,gynekologie a porodnictví,13161
2496,Liberecký kraj,gynekologie a porodnictví,17086
2497,Liberecký kraj,gynekologie a porodnictví,24211
2498,Liberecký kraj,gynekologie a porodnictví,24220
2499,Liberecký kraj,gynekologie a porodnictví,24230
2500,Liberecký kraj,gynekologie a porodnictví,31347
2501,Liberecký kraj,gynekologie a porodnictví,31348
2502,Liberecký kraj,gynekologie a porodnictví,36785
2503,Liberecký kraj,gynekologie a porodnictví,37118
2504,Liberecký kraj,gynekologie a porodnictví,37326
2505,Liberecký kraj,gynekologie a porodnictví,45868
2506,Liberecký kraj,gynekologie a porodnictví,55927
2507,Liberecký kraj,gynekologie a porodnictví,55928
2508,Liberecký kraj,gynekologie a porodnictví,58013
2509,Karlovarský kraj,urologie,46186
2510,Karlovarský kraj,urologie,52272
2511,Karlovarský kraj,gynekologie a porodnictví,10882
2512,Karlovarský kraj,gynekologie a porodnictví,17426
2513,Karlovarský kraj,gynekologie a porodnictví,18474
2514,Karlovarský kraj,gynekologie a porodnictví,20216
2515,Karlovarský kraj,gynekologie a porodnictví,20217
2516,Karlovarský kraj,gynekologie a porodnictví,22194
2517,Karlovarský kraj,gynekologie a porodnictví,27202
2518,Karlovarský kraj,gynekologie a porodnictví,31873
2519,Karlovarský kraj,gynekologie a porodnictví,33042
2520,Karlovarský kraj,gynekologie a porodnictví,33072
2521,Karlovarský kraj,gynekologie a porodnictví,33077
2522,Karlovarský kraj,gynekologie a porodnictví,33179
2523,Karlovarský kraj,gynekologie a porodnictví,38009
2524,Karlovarský kraj,gynekologie a porodnictví,38010
2525,Karlovarský kraj,gynekologie a porodnictví,42429
2526,Karlovarský kraj,gynekologie a porodnictví,51053
2527,Karlovarský kraj,gynekologie a porodnictví,51056
2528,Karlovarský kraj,gynekologie a porodnictví,51057
2529,Karlovarský kraj,gynekologie a porodnictví,51062
2530,Karlovarský kraj,gynekologie a porodnictví,52262
2531,Jihočeský kraj,urologie,6051
2532,Jihočeský kraj,urologie,34818
2533,Jihočeský kraj,urologie,39897
2534,Jihočeský kraj,urologie,39919
2535,Jihočeský kraj,gynekologie a porodnictví,2715
2536,Jihočeský kraj,gynekologie a porodnictví,19349
2537,Jihočeský kraj,gynekologie a porodnictví,19352
2538,Jihočeský kraj,gynekologie a porodnictví,24576
2539,Jihočeský kraj,gynekologie a porodnictví,24578
2540,Jihočeský kraj,gynekologie a porodnictví,30347
2541,Jihočeský kraj,gynekologie a porodnictví,33024
2542,Jihočeský kraj,gynekologie a porodnictví,35864
2543,Jihočeský kraj,gynekologie a porodnictví,39869
2544,Jihočeský kraj,gynekologie a porodnictví,39908
2545,Jihočeský kraj,gynekologie a porodnictví,39965
2546,Jihočeský kraj,gynekologie a porodnictví,39967
2547,Jihočeský kraj,gynekologie a porodnictví,40643
2548,Jihočeský kraj,gynekologie a porodnictví,42328
2549,Jihočeský kraj,gynekologie a porodnictví,54335
2550,Jihočeský kraj,gynekologie a porodnictví,54336
2551,Jihočeský kraj,gynekologie a porodnictví,54354
2552,Pardubický kraj,urologie,13656
2553,Pardubický kraj,urologie,18665
2554,Pardubický kraj,urologie,18666
2555,Pardubický kraj,urologie,18677
2556,Pardubický kraj,urologie,18727
2557,Pardubický kraj,urologie,29897
2558,Pardubický kraj,urologie,36897
2559,Pardubický kraj,urologie,45982
2560,Pardubický kraj,urologie,50893
2561,Pardubický kraj,gynekologie a porodnictví,478
2562,Pardubický kraj,gynekologie a porodnictví,774
2563,Pardubický kraj,gynekologie a porodnictví,835
2564,Pardubický kraj,gynekologie a porodnictví,2528
2565,Pardubický kraj,gynekologie a porodnictví,3343
2566,Pardubický kraj,gynekologie a porodnictví,6687
2567,Pardubický kraj,gynekologie a porodnictví,18516
2568,Pardubický kraj,gynekologie a porodnictví,18663
2569,Pardubický kraj,gynekologie a porodnictví,18674
2570,Pardubický kraj,gynekologie a porodnictví,18699
2571,Pardubický kraj,gynekologie a porodnictví,18718
2572,Pardubický kraj,gynekologie a porodnictví,18729
2573,Pardubický kraj,gynekologie a porodnictví,35806
2574,Pardubický kraj,gynekologie a porodnictví,44531
2575,Pardubický kraj,gynekologie a porodnictví,44532
2576,Pardubický kraj,gynekologie a porodnictví,45654
2577,Pardubický kraj,gynekologie a porodnictví,46325
2578,Pardubický kraj,gynekologie a porodnictví,50891
2579,Pardubický kraj,gynekologie a porodnictví,53907
2580,Plzeňský kraj,urologie,11409
2581,Plzeňský kraj,urologie,21956
2582,Plzeňský kraj,urologie,28804
2583,Plzeňský kraj,urologie,28805
2584,Plzeňský kraj,urologie,28843
2585,Plzeňský kraj,gynekologie a porodnictví,12614
2586,Plzeňský kraj,gynekologie a porodnictví,22602
2587,Plzeňský kraj,gynekologie a porodnictví,28206
2588,Plzeňský kraj,gynekologie a porodnictví,33607
2589,Plzeňský kraj,gynekologie a porodnictví,33608
2590,Plzeňský kraj,gynekologie a porodnictví,33609
2591,Plzeňský kraj,gynekologie a porodnictví,35725
2592,Plzeňský kraj,gynekologie a porodnictví,52323
2593,Plzeňský kraj,gynekologie a porodnictví,52324
2594,Plzeňský kraj,gynekologie a porodnictví,52326
2595,Ústecký kraj,urologie,8695
2596,Ústecký kraj,urologie,18555
2597,Ústecký kraj,urologie,18563
2598,Ústecký kraj,urologie,18564
2599,Ústecký kraj,urologie,32521
2600,Ústecký kraj,urologie,38269
2601,Ústecký kraj,urologie,38277
2602,Ústecký kraj,urologie,38287
2603,Ústecký kraj,urologie,48723
2604,Ústecký kraj,urologie,56423
2605,Ústecký kraj,gynekologie a porodnictví,5276
2606,Ústecký kraj,gynekologie a porodnictví,6717
2607,Ústecký kraj,gynekologie a porodnictví,7272
2608,Ústecký kraj,gynekologie a porodnictví,8648
2609,Ústecký kraj,gynekologie a porodnictví,10576
2610,Ústecký kraj,gynekologie a porodnictví,13312
2611,Ústecký kraj,gynekologie a porodnictví,16288
2612,Ústecký kraj,gynekologie a porodnictví,20542
2613,Ústecký kraj,gynekologie a porodnictví,21359
2614,Ústecký kraj,gynekologie a porodnictví,25763
2615,Ústecký kraj,gynekologie a porodnictví,29095
2616,Ústecký kraj,gynekologie a porodnictví,32519
2617,Ústecký kraj,gynekologie a porodnictví,34303
2618,Ústecký kraj,gynekologie a porodnictví,34400
2619,Ústecký kraj,gynekologie a porodnictví,36880
2620,Ústecký kraj,gynekologie a porodnictví,37422
2621,Ústecký kraj,gynekologie a porodnictví,38045
2622,Ústecký kraj,gynekologie a porodnictví,38264
2623,Ústecký kraj,gynekologie a porodnictví,38276
2624,Ústecký kraj,gynekologie a porodnictví,38283
2625,Ústecký kraj,gynekologie a porodnictví,38295
2626,Ústecký kraj,gynekologie a porodnictví,44542
2627,Ústecký kraj,gynekologie a porodnictví,47632
2628,Ústecký kraj,gynekologie a porodnictví,48422
2629,Ústecký kraj,gynekologie a porodnictví,48729
2630,Ústecký kraj,gynekologie a porodnictví,48733
2631,Ústecký kraj,gynekologie a porodnictví,55705
2632,Ústecký kraj,gynekologie a porodnictví,55706
2633,Královéhradecký kraj,urologie,22823
2634,Královéhradecký kraj,urologie,24833
2635,Královéhradecký kraj,urologie,24834
2636,Královéhradecký kraj,urologie,35917
2637,Královéhradecký kraj,urologie,57585
2638,Královéhradecký kraj,urologie,57596
2639,Královéhradecký kraj,urologie,57597
2640,Královéhradecký kraj,gynekologie a porodnictví,12316
2641,Královéhradecký kraj,gynekologie a porodnictví,15295
2642,Královéhradecký kraj,gynekologie a porodnictví,17954
2643,Královéhradecký kraj,gynekologie a porodnictví,17955
2644,Královéhradecký kraj,gynekologie a porodnictví,23207
2645,Královéhradecký kraj,gynekologie a porodnictví,31704
2646,Královéhradecký kraj,gynekologie a porodnictví,33586
2647,Královéhradecký kraj,gynekologie a porodnictví,33588
2648,Královéhradecký kraj,gynekologie a porodnictví,33590
2649,Královéhradecký kraj,gynekologie a porodnictví,35353
2650,Královéhradecký kraj,gynekologie a porodnictví,37032
2651,Královéhradecký kraj,gynekologie a porodnictví,37033
2652,Královéhradecký kraj,gynekologie a porodnictví,40970
2653,Královéhradecký kraj,gynekologie a porodnictví,41019
2654,Královéhradecký kraj,gynekologie a porodnictví,43976
2655,Královéhradecký kraj,gynekologie a porodnictví,43977
2656,Královéhradecký kraj,gynekologie a porodnictví,43992
2657,Královéhradecký kraj,gynekologie a porodnictví,43993
2658,Královéhradecký kraj,gynekologie a porodnictví,47583
2659,Královéhradecký kraj,gynekologie a porodnictví,47588
2660,Královéhradecký kraj,gynekologie a porodnictví,50935
2661,Královéhradecký kraj,gynekologie a porodnictví,53999
2662,Královéhradecký kraj,gynekologie a porodnictví,54000
2663,Královéhradecký kraj,gynekologie a porodnictví,54013
2664,Královéhradecký kraj,gynekologie a porodnictví,57589
2665,Jihočeský kraj,urologie,2487
2666,Jihočeský kraj,urologie,19798
2667,Jihočeský kraj,urologie,39850
2668,Jihočeský kraj,gynekologie a porodnictví,382
2669,Jihočeský kraj,gynekologie a porodnictví,630
2670,Jihočeský kraj,gynekologie a porodnictví,2574
2671,Jihočeský kraj,gynekologie a porodnictví,16102
2672,Jihočeský kraj,gynekologie a porodnictví,22860
2673,Jihočeský kraj,gynekologie a porodnictví,23479
2674,Jihočeský kraj,gynekologie a porodnictví,23480
2675,Jihočeský kraj,gynekologie a porodnictví,23481
2676,Jihočeský kraj,gynekologie a porodnictví,23482
2677,Jihočeský kraj,gynekologie a porodnictví,38738
2678,Jihočeský kraj,gynekologie a porodnictví,39828
2679,Jihočeský kraj,gynekologie a porodnictví,40726
2680,Jihočeský kraj,gynekologie a porodnictví,44366
2681,Jihočeský kraj,gynekologie a porodnictví,50681
2682,Jihočeský kraj,gynekologie a porodnictví,55266
2683,Jihočeský kraj,gynekologie a porodnictví,55267
2684,Jihočeský kraj,gynekologie a porodnictví,55270
2685,Jihočeský kraj,gynekologie a porodnictví,55271
2686,Jihočeský kraj,gynekologie a porodnictví,55272
2687,Jihočeský kraj,gynekologie a porodnictví,55273
2688,Kraj Vysočina,urologie,15072
2689,Kraj Vysočina,urologie,15660
2690,Kraj Vysočina,urologie,17845
2691,Kraj Vysočina,urologie,17847
2692,Kraj Vysočina,urologie,42536
2693,Kraj Vysočina,urologie,58858
2694,Kraj Vysočina,urologie,58890
2695,Kraj Vysočina,gynekologie a porodnictví,1679
2696,Kraj Vysočina,gynekologie a porodnictví,1681
2697,Kraj Vysočina,gynekologie a porodnictví,1682
2698,Kraj Vysočina,gynekologie a porodnictví,6859
2699,Kraj Vysočina,gynekologie a porodnictví,14729
2700,Kraj Vysočina,gynekologie a porodnictví,14917
2701,Kraj Vysočina,gynekologie a porodnictví,21445
2702,Kraj Vysočina,gynekologie a porodnictví,23382
2703,Kraj Vysočina,gynekologie a porodnictví,23383
2704,Kraj Vysočina,gynekologie a porodnictví,23385
2705,Kraj Vysočina,gynekologie a porodnictví,23394
2706,Kraj Vysočina,gynekologie a porodnictví,23941
2707,Kraj Vysočina,gynekologie a porodnictví,24242
2708,Kraj Vysočina,gynekologie a porodnictví,24244
2709,Kraj Vysočina,gynekologie a porodnictví,27097
2710,Kraj Vysočina,gynekologie a porodnictví,29180
2711,Kraj Vysočina,gynekologie a porodnictví,29285
2712,Kraj Vysočina,gynekologie a porodnictví,34753
2713,Kraj Vysočina,gynekologie a porodnictví,35465
2714,Kraj Vysočina,gynekologie a porodnictví,37177
2715,Kraj Vysočina,gynekologie a porodnictví,51866
2716,Kraj Vysočina,gynekologie a porodnictví,51867
2717,Kraj Vysočina,gynekologie a porodnictví,54047
2718,Kraj Vysočina,gynekologie a porodnictví,54048
2719,Kraj Vysočina,gynekologie a porodnictví,54730
2720,Kraj Vysočina,gynekologie a porodnictví,54731
2721,Kraj Vysočina,gynekologie a porodnictví,54735
2722,Kraj Vysočina,gynekologie a porodnictví,58876
2723,Kraj Vysočina,gynekologie a porodnictví,58895
2724,Zlínský kraj,urologie,5116
2725,Zlínský kraj,urologie,17570
2726,Zlínský kraj,urologie,17642
2727,Zlínský kraj,urologie,19748
2728,Zlínský kraj,urologie,23907
2729,Zlínský kraj,urologie,30611
2730,Zlínský kraj,urologie,41186
2731,Zlínský kraj,gynekologie a porodnictví,690
2732,Zlínský kraj,gynekologie a porodnictví,691
2733,Zlínský kraj,gynekologie a porodnictví,3175
2734,Zlínský kraj,gynekologie a porodnictví,10632
2735,Zlínský kraj,gynekologie a porodnictví,10634
2736,Zlínský kraj,gynekologie a porodnictví,13711
2737,Zlínský kraj,gynekologie a porodnictví,17564
2738,Zlínský kraj,gynekologie a porodnictví,17566
2739,Zlínský kraj,gynekologie a porodnictví,21032
2740,Zlínský kraj,gynekologie a porodnictví,22240
2741,Zlínský kraj,gynekologie a porodnictví,22241
2742,Zlínský kraj,gynekologie a porodnictví,22777
2743,Zlínský kraj,gynekologie a porodnictví,28299
2744,Zlínský kraj,gynekologie a porodnictví,28300
2745,Zlínský kraj,gynekologie a porodnictví,29482
2746,Zlínský kraj,gynekologie a porodnictví,30301
2747,Zlínský kraj,gynekologie a porodnictví,30432
2748,Zlínský kraj,gynekologie a porodnictví,35326
2749,Zlínský kraj,gynekologie a porodnictví,35327
2750,Zlínský kraj,gynekologie a porodnictví,41171
2751,Zlínský kraj,gynekologie a porodnictví,45075
2752,Zlínský kraj,gynekologie a porodnictví,45556
2753,Zlínský kraj,gynekologie a porodnictví,49603
2754,Zlínský kraj,gynekologie a porodnictví,52009
2755,Zlínský kraj,gynekologie a porodnictví,52010
2756,Zlínský kraj,gynekologie a porodnictví,52022
2757,Zlínský kraj,gynekologie a porodnictví,52023
2758,Zlínský kraj,urologie,19558
2759,Zlínský kraj,urologie,26308
2760,Zlínský kraj,urologie,36442
2761,Zlínský kraj,urologie,43585
2762,Zlínský kraj,gynekologie a porodnictví,3160
2763,Zlínský kraj,gynekologie a porodnictví,3161
2764,Zlínský kraj,gynekologie a porodnictví,6220
2765,Zlínský kraj,gynekologie a porodnictví,17562
2766,Zlínský kraj,gynekologie a porodnictví,20013
2767,Zlínský kraj,gynekologie a porodnictví,20262
2768,Zlínský kraj,gynekologie a porodnictví,23902
2769,Zlínský kraj,gynekologie a porodnictví,26346
2770,Zlínský kraj,gynekologie a porodnictví,26347
2771,Zlínský kraj,gynekologie a porodnictví,27733
2772,Zlínský kraj,gynekologie a porodnictví,27734
2773,Zlínský kraj,gynekologie a porodnictví,27735
2774,Zlínský kraj,gynekologie a porodnictví,27739
2775,Zlínský kraj,gynekologie a porodnictví,27740
2776,Zlínský kraj,gynekologie a porodnictví,33421
2777,Zlínský kraj,gynekologie a porodnictví,35247
2778,Zlínský kraj,gynekologie a porodnictví,35248
2779,Zlínský kraj,gynekologie a porodnictví,35249
2780,Zlínský kraj,gynekologie a porodnictví,35320
2781,Zlínský kraj,gynekologie a porodnictví,35348
2782,Zlínský kraj,gynekologie a porodnictví,35478
2783,Zlínský kraj,gynekologie a porodnictví,39425
2784,Zlínský kraj,gynekologie a porodnictví,43593
2785,Zlínský kraj,gynekologie a porodnictví,43597
2786,Zlínský kraj,gynekologie a porodnictví,50475
2787,Zlínský kraj,gynekologie a porodnictví,50476
2788,Zlínský kraj,gynekologie a porodnictví,51508
2789,Zlínský kraj,gynekologie a porodnictví,51509
2790,Zlínský kraj,gynekologie a porodnictví,51517
2791,Zlínský kraj,gynekologie a porodnictví,51518
2792,Zlínský kraj,gynekologie a porodnictví,53536
2793,Zlínský kraj,gynekologie a porodnictví,53537
2794,Zlínský kraj,gynekologie a porodnictví,53538
2795,Zlínský kraj,gynekologie a porodnictví,53539
2796,Zlínský kraj,gynekologie a porodnictví,56167
2797,Zlínský kraj,gynekologie a porodnictví,57311
2798,Jihomoravský kraj,urologie,20052
2799,Jihomoravský kraj,urologie,26842
2800,Jihomoravský kraj,urologie,28977
2801,Jihomoravský kraj,urologie,30228
2802,Jihomoravský kraj,urologie,58931
2803,Jihomoravský kraj,urologie,58955
2804,Jihomoravský kraj,gynekologie a porodnictví,810
2805,Jihomoravský kraj,gynekologie a porodnictví,11915
2806,Jihomoravský kraj,gynekologie a porodnictví,14258
2807,Jihomoravský kraj,gynekologie a porodnictví,22497
2808,Jihomoravský kraj,gynekologie a porodnictví,35775
2809,Jihomoravský kraj,gynekologie a porodnictví,35932
2810,Jihomoravský kraj,gynekologie a porodnictví,51349
2811,Jihomoravský kraj,gynekologie a porodnictví,58915
2812,Jihomoravský kraj,gynekologie a porodnictví,58916
2813,Jihomoravský kraj,gynekologie a porodnictví,58917
2814,Jihomoravský kraj,gynekologie a porodnictví,58918
2815,Jihomoravský kraj,gynekologie a porodnictví,58947
2816,Zlínský kraj,urologie,876
2817,Zlínský kraj,urologie,2875
2818,Zlínský kraj,urologie,6795
2819,Zlínský kraj,urologie,6798
2820,Zlínský kraj,urologie,6801
2821,Zlínský kraj,urologie,6802
2822,Zlínský kraj,urologie,10279
2823,Zlínský kraj,urologie,15523
2824,Zlínský kraj,urologie,15741
2825,Zlínský kraj,urologie,15742
2826,Zlínský kraj,urologie,20071
2827,Zlínský kraj,urologie,32634
2828,Zlínský kraj,urologie,35190
2829,Zlínský kraj,urologie,35191
2830,Zlínský kraj,urologie,35192
2831,Zlínský kraj,urologie,35195
2832,Zlínský kraj,urologie,39593
2833,Zlínský kraj,urologie,41274
2834,Zlínský kraj,urologie,41323
2835,Zlínský kraj,urologie,49264
2836,Zlínský kraj,urologie,51084
2837,Zlínský kraj,gynekologie a porodnictví,5295
2838,Zlínský kraj,gynekologie a porodnictví,6004
2839,Zlínský kraj,gynekologie a porodnictví,6910
2840,Zlínský kraj,gynekologie a porodnictví,10186
2841,Zlínský kraj,gynekologie a porodnictví,10838
2842,Zlínský kraj,gynekologie a porodnictví,10839
2843,Zlínský kraj,gynekologie a porodnictví,15525
2844,Zlínský kraj,gynekologie a porodnictví,20140
2845,Zlínský kraj,gynekologie a porodnictví,21276
2846,Zlínský kraj,gynekologie a porodnictví,21966
2847,Zlínský kraj,gynekologie a porodnictví,22066
2848,Zlínský kraj,gynekologie a porodnictví,22067
2849,Zlínský kraj,gynekologie a porodnictví,24158
2850,Zlínský kraj,gynekologie a porodnictví,24159
2851,Zlínský kraj,gynekologie a porodnictví,27356
2852,Zlínský kraj,gynekologie a porodnictví,27723
2853,Zlínský kraj,gynekologie a porodnictví,28341
2854,Zlínský kraj,gynekologie a porodnictví,28348
2855,Zlínský kraj,gynekologie a porodnictví,30308
2856,Zlínský kraj,gynekologie a porodnictví,30417
2857,Zlínský kraj,gynekologie a porodnictví,30986
2858,Zlínský kraj,gynekologie a porodnictví,34250
2859,Zlínský kraj,gynekologie a porodnictví,34783
2860,Zlínský kraj,gynekologie a porodnictví,34784
2861,Zlínský kraj,gynekologie a porodnictví,38831
2862,Zlínský kraj,gynekologie a porodnictví,41260
2863,Zlínský kraj,gynekologie a porodnictví,41312
2864,Zlínský kraj,gynekologie a porodnictví,45297
2865,Zlínský kraj,gynekologie a porodnictví,48662
2866,Zlínský kraj,gynekologie a porodnictví,49240
2867,Zlínský kraj,gynekologie a porodnictví,49260
2868,Zlínský kraj,gynekologie a porodnictví,49265
2869,Zlínský kraj,gynekologie a porodnictví,52064
2870,Zlínský kraj,gynekologie a porodnictví,55593
2871,Zlínský kraj,gynekologie a porodnictví,55594
2872,Zlínský kraj,gynekologie a porodnictví,55619
2873,Zlínský kraj,gynekologie a porodnictví,57398
2874,Zlínský kraj,gynekologie a porodnictví,57402
2875,Zlínský kraj,gynekologie a porodnictví,57544
2876,Jihomoravský kraj,urologie,11154
2877,Jihomoravský kraj,urologie,26567
2878,Jihomoravský kraj,urologie,30866
2879,Jihomoravský kraj,urologie,60836
2880,Jihomoravský kraj,urologie,60837
2881,Jihomoravský kraj,urologie,60838
2882,Jihomoravský kraj,gynekologie a porodnictví,468
2883,Jihomoravský kraj,gynekologie a porodnictví,7212
2884,Jihomoravský kraj,gynekologie a porodnictví,7213
2885,Jihomoravský kraj,gynekologie a porodnictví,10615
2886,Jihomoravský kraj,gynekologie a porodnictví,11961
2887,Jihomoravský kraj,gynekologie a porodnictví,12936
2888,Jihomoravský kraj,gynekologie a porodnictví,12937
2889,Jihomoravský kraj,gynekologie a porodnictví,12938
2890,Jihomoravský kraj,gynekologie a porodnictví,16325
2891,Jihomoravský kraj,gynekologie a porodnictví,20307
2892,Jihomoravský kraj,gynekologie a porodnictví,20730
2893,Jihomoravský kraj,gynekologie a porodnictví,21462
2894,Jihomoravský kraj,gynekologie a porodnictví,26564
2895,Jihomoravský kraj,gynekologie a porodnictví,27265
2896,Jihomoravský kraj,gynekologie a porodnictví,27266
2897,Jihomoravský kraj,gynekologie a porodnictví,27267
2898,Jihomoravský kraj,gynekologie a porodnictví,28964
2899,Jihomoravský kraj,gynekologie a porodnictví,29070
2900,Jihomoravský kraj,gynekologie a porodnictví,29071
2901,Jihomoravský kraj,gynekologie a porodnictví,29072
2902,Jihomoravský kraj,gynekologie a porodnictví,30661
2903,Jihomoravský kraj,gynekologie a porodnictví,30662
2904,Jihomoravský kraj,gynekologie a porodnictví,55888
2905,Jihomoravský kraj,gynekologie a porodnictví,55889
2906,Jihomoravský kraj,gynekologie a porodnictví,60798
2907,Jihomoravský kraj,gynekologie a porodnictví,60799
2908,Jihomoravský kraj,gynekologie a porodnictví,60800
2909,Ústecký kraj,urologie,1523
2910,Ústecký kraj,urologie,15241
2911,Ústecký kraj,urologie,19663
2912,Ústecký kraj,urologie,19949
2913,Ústecký kraj,urologie,38090
2914,Ústecký kraj,urologie,38425
2915,Ústecký kraj,urologie,38435
2916,Ústecký kraj,urologie,38455
2917,Ústecký kraj,urologie,38538
2918,Ústecký kraj,urologie,38548
2919,Ústecký kraj,urologie,38568
2920,Ústecký kraj,urologie,48249
2921,Ústecký kraj,urologie,56422
2922,Ústecký kraj,urologie,56425
2923,Ústecký kraj,gynekologie a porodnictví,5135
2924,Ústecký kraj,gynekologie a porodnictví,5517
2925,Ústecký kraj,gynekologie a porodnictví,5714
2926,Ústecký kraj,gynekologie a porodnictví,7141
2927,Ústecký kraj,gynekologie a porodnictví,10361
2928,Ústecký kraj,gynekologie a porodnictví,13577
2929,Ústecký kraj,gynekologie a porodnictví,16724
2930,Ústecký kraj,gynekologie a porodnictví,17552
2931,Ústecký kraj,gynekologie a porodnictví,18561
2932,Ústecký kraj,gynekologie a porodnictví,19945
2933,Ústecký kraj,gynekologie a porodnictví,19946
2934,Ústecký kraj,gynekologie a porodnictví,20521
2935,Ústecký kraj,gynekologie a porodnictví,25760
2936,Ústecký kraj,gynekologie a porodnictví,25764
2937,Ústecký kraj,gynekologie a porodnictví,25765
2938,Ústecký kraj,gynekologie a porodnictví,26145
2939,Ústecký kraj,gynekologie a porodnictví,29107
2940,Ústecký kraj,gynekologie a porodnictví,32119
